10.33826667,10.2487,9.310925,9.9623,8.59795,10.4323,7.4579,10.6073,8.1932,10.9161
7.960333333,8.87935,7.391075,7.9773,7.0478,7.1024,6.821866667,7.4775,5.8435,7.4251
8.394333333,8.34635,7.362325,7.91,7.98995,7.1827,6.693166667,9.349,5.7375,7.4442
8.296533333,8.27635,7.6096,7.9131,7.46825,6.8821,6.6329,7.7036,5.8264,7.6326
7.831133333,8.38715,7.372275,8.8819,7.083,7.6083,6.6797,6.2507,5.8824,7.4173
8.800733333,8.1826,7.33285,8.3023,7.58915,6.7227,6.319633333,7.0969,5.688,7.0713
8.097766667,8.2209,7.747075,9.4204,7.45765,6.99,6.521533333,6.9152,5.9953,7.403
7.8691,7.68145,7.542975,7.6221,7.254,6.9151,6.295733333,7.2131,9.0848,7.7884
9.583833333,9.20185,9.117725,9.2353,7.9552,6.8108,6.9276,6.028,6.9096,8.9272
10.82723333,11.68735,10.460675,11.1244,9.8753,9.3192,9.0187,10.66,6.933,10.4226
9.3258,8.59335,9.0568,9.7756,8.1841,7.7462,6.801966667,8.3706,5.9195,9.1426
8.339366667,9.1863,7.949175,8.5552,7.8136,7.5966,6.735433333,8.7098,5.6603,7.9254
9.264266667,9.17475,8.513825,8.7952,8.1459,9.8535,6.459933333,9.2766,6.5159,9.9338
8.041033333,7.85495,6.682775,6.5593,8.6416,6.5784,6.1387,7.8994,5.9679,8.9274
9.091366667,9.71,9.02325,10.7322,7.88265,8.103,6.9356,9.0072,5.9771,8.1568
11.981,12.605,11.437,12.204,10.644,10.747,9.6201,11.416,8.6982,11.535
13.143,13.813,12.559,13.448,11.652,11.77,10.541,12.543,9.5153,12.688
9.9472,10.528,9.2928,9.9851,8.8974,8.7565,7.9979,9.3374,7.1678,9.4372
14.202,14.949,13.55,14.556,12.569,12.716,11.43,13.582,10.279,13.645
11.044,11.662,10.315,11.108,9.8929,9.7104,8.8816,10.392,7.9429,10.468
10.488,11.093,9.7984,10.538,9.3955,9.233,8.4393,9.8598,7.5496,9.9351
9.0968,9.6477,8.5093,9.1114,8.1487,8.0037,7.3186,8.5355,6.5719,8.6213
9.7197,10.289,9.0855,9.7673,8.7062,8.5671,7.7995,9.1183,7.0134,9.229
5.7956,6.2115,5.4103,5.7032,5.2308,5.0993,4.6726,5.4467,4.2112,5.4981
11.249,11.834,10.713,11.416,9.9932,10.059,9.0302,10.694,8.1573,10.808
12.727,13.375,12.146,12.98,11.303,11.392,10.226,12.131,9.2238,12.249
9.2634,9.7709,8.813,9.3009,8.2505,8.29,7.4345,8.8,6.7262,8.8985
8.4736,8.9961,7.929,8.4725,7.5994,7.4729,6.8178,7.9461,6.1363,8.0535
8.2133,8.7315,7.6853,8.2012,7.3777,7.2425,6.608,7.7159,5.9464,7.7987
6.8072,7.2596,6.3776,6.7627,6.1203,6.0206,5.4829,6.3547,4.9619,6.4908
11.004,11.62,10.273,11.083,9.8515,9.6728,8.8462,10.344,7.909,10.422
8.753,9.2476,8.3308,8.7892,7.8013,7.8521,7.0447,8.3073,6.3776,8.4176
12.797,13.462,12.214,13.073,11.359,11.457,10.293,12.209,9.279,12.307
7.2073,7.6935,6.7407,7.1541,6.4842,6.3552,5.8051,6.7728,5.2245,6.8472
10.382,10.928,9.8969,10.518,9.2251,9.3102,8.3319,9.8624,7.5539,9.9966
8.553233333,9.303,8.415275,9.7509,7.5152,8.5153,7.3371,8.7449,5.8859,7.8502
10.79683333,11.51525,10.9691,11.1122,9.4446,10.3873,8.4899,10.425,6.9025,11.6274
8.3814,8.8302,7.2196,9.731,6.9111,6.3624,7.727733333,7.0061,5.7588,7.2771
8.080666667,7.74635,7.39225,8.1004,7.3709,7.3396,6.5214,8.6102,5.7331,8.0741
8.236066667,8.4228,7.58865,8.6956,7.16845,6.9497,6.6651,8.6081,5.5827,7.4928
8.821566667,9.7811,8.48725,7.2354,7.86495,7.9303,6.579066667,10.0967,5.9164,7.8463
8.3404,8.6218,7.5327,8.3613,7.52535,7.4867,6.500133333,8.6215,5.6158,8.0888
8.340533333,9.24935,7.6011,7.9929,7.0479,6.8318,6.665666667,8.4421,5.6503,7.7136
7.9197,8.49655,7.43795,7.4652,7.42975,7.0031,6.3649,7.9003,5.7552,8.0373
8.438633333,9.50965,8.47015,11.3563,7.23315,7.8682,7.364166667,8.1479,5.7805,7.8153
10.431,11.033,9.7454,10.483,9.3534,9.178,8.3991,9.8192,7.5104,9.8879
7.5316,7.9403,7.2183,7.6114,6.6995,6.8066,6.0462,7.1268,5.4672,7.2961
9.6935,10.213,9.2653,9.8242,8.6097,8.7237,7.773,9.179,7.0483,9.3524
12.892,13.568,12.308,13.169,11.43,11.548,10.375,12.305,9.3465,12.396
11.166,11.758,10.653,11.39,9.921,10.032,8.9713,10.611,8.1072,10.759
11.063,11.662,10.567,11.265,9.8313,9.9441,8.8926,10.513,8.0423,10.669
6.6134,7.0416,6.1756,6.5605,5.9494,5.8347,5.3238,6.1868,4.8149,6.2841
11.598,12.203,11.065,11.793,10.303,10.384,9.3207,11.048,8.4211,11.163
10.372,10.91,9.9106,10.505,9.2125,9.3209,8.3202,9.8478,7.5329,10.003
11.389,11.993,10.866,11.579,10.122,10.205,9.1651,10.862,8.2715,10.953
11.302,11.918,10.547,11.376,10.122,9.9204,9.0638,10.625,8.1214,10.714
5.7374,6.1427,5.3817,5.6901,5.1671,5.0675,4.6276,5.3591,4.1899,5.4728
7.581,7.9967,7.206,7.5743,6.7596,6.8021,6.0861,7.1771,5.5486,7.2944
8.8663,9.3983,8.2872,8.8719,7.9511,7.8074,7.1273,8.3237,6.4055,8.4061
7.6034,8.0171,7.2246,7.595,6.7713,6.8048,6.1013,7.1666,5.5633,7.3129
12.561,13.243,11.724,12.673,11.241,11.044,10.095,11.839,9.0304,11.905
8.494,8.9617,8.1171,8.5593,7.5602,7.6498,6.8262,8.0482,6.1786,8.1997
10.067,10.607,9.6019,10.159,8.9426,9.0225,8.0715,9.5571,7.3073,9.6843
10.353,10.907,9.8672,10.486,9.2004,9.3155,8.3114,9.8556,7.512,9.9646
10.582,11.15,10.078,10.733,9.4055,9.4793,8.5185,10.084,7.6939,10.157
11.178,11.765,10.667,11.371,9.9218,10.018,8.99,10.616,8.1175,10.761
7.6261,8.1178,7.1235,7.5829,6.8518,6.7086,6.1377,7.1637,5.516,7.2352
10.598,11.156,10.097,10.744,9.421,9.5089,8.5142,10.075,7.6951,10.202
10.219,10.804,9.549,10.261,9.1561,8.9888,8.2161,9.6069,7.3683,9.6911
9.3437,9.9066,8.7462,9.3691,8.377,8.2359,7.5254,8.778,6.7534,8.8689
9.0531,9.5925,8.4462,9.0469,8.1147,7.9541,7.271,8.504,6.5291,8.5789
11.379,11.982,10.864,11.6,10.095,10.205,9.143,10.81,8.2649,10.963
10.319,10.915,9.6338,10.367,9.2555,9.0768,8.3058,9.7171,7.4295,9.782
6.9577,7.4233,6.5164,6.9047,6.2564,6.1472,5.6011,6.507,5.0618,6.6289
9.2076,9.7619,8.5991,9.2186,8.2653,8.106,7.4145,8.6638,6.6413,8.7227
9.545233333,9.48585,8.582625,10.4625,8.4459,9.2333,6.855,9.9996,6.3187,9.8289
8.7471,9.1765,7.743125,8.4866,7.2824,7.4903,7.157333333,7.941,6.123,7.4321
8.085566667,8.5224,7.20165,7.9512,7.2752,6.2678,6.7018,6.8785,5.5806,7.042
7.759533333,9.27105,7.58105,8.9973,7.12675,7.6746,7.266933333,7.988,5.7771,7.8213
8.362466667,10.0619,7.9064,8.106,7.27665,7.7399,6.715233333,7.4997,6.157,8.1847
8.371333333,8.37,7.09975,8.3859,7.4658,6.9242,7.209333333,9.1302,5.4356,7.3805
10.27913333,10.8906,10.1708,10.8864,8.74415,9.0612,7.917266667,9.9564,7.9313,10.3576
10.49256667,11.18515,10.26915,10.9003,8.5467,9.9502,8.4103,11.0623,9.2572,11.5751
7.761566667,8.54865,7.822775,8.9099,7.51595,6.6393,6.450733333,8.1511,5.9897,7.5759
7.5137,8.2164,7.484825,8.5539,7.7451,6.5705,6.707366667,7.5702,5.5227,7.6436
8.718533333,10.18385,9.23555,9.5127,7.6367,8.2038,8.5941,8.7187,5.9922,7.8262
7.955233333,8.32805,7.5252,8.1976,7.3773,6.4961,6.589166667,6.853,5.9347,7.0796
9.921666667,10.27825,9.666375,10.3829,8.00775,9.5261,6.9771,10.2628,6.2055,10.9198
9.8208,9.58335,8.59985,9.2629,8.08425,7.9266,7.155133333,9.4496,6.569,9.8299
8.171066667,8.44095,6.92705,8.1086,6.94245,6.3761,6.3888,7.0068,5.7722,7.2231
8.288133333,8.34585,7.600625,8.8987,7.2358,6.9565,6.489,6.6975,5.7377,7.3305
7.7678,8.0943,7.15185,7.1472,7.28635,6.4973,7.0465,7.1929,5.5167,6.7854
7.0677,8.2622,6.8403,6.6884,7.4005,5.9343,5.726366667,6.1519,5.9034,8.1054
11.1835,11.7424,11.297275,11.5099,9.9516,10.541,9.621266667,11.0812,8.6577,11.5182
9.133033333,10.14125,8.70455,8.7918,7.659,8.3131,7.441766667,8.8688,6.0925,8.0328
13.536,14.239,12.914,13.865,12.001,12.139,10.871,12.923,9.7827,13.036
7.3319,7.7203,6.9841,7.3411,6.5322,6.5835,5.8871,6.9045,5.3726,7.0827
6.8788,7.2439,6.5529,6.8427,6.1325,6.2217,5.4996,6.4955,5.0162,6.6652
6.331,6.7261,6.0871,6.3221,5.6589,5.757,5.0763,5.9439,4.615,6.1548
10.411,11.005,9.7212,10.451,9.314,9.1518,8.3627,9.7793,7.5013,9.8656
11.82,12.44,11.275,12.023,10.497,10.588,9.4967,11.267,8.5785,11.372
5.3943,5.7022,5.1035,5.3213,4.8197,4.8009,4.3253,5.1021,3.9386,5.1586
9.923,10.437,9.4494,10.052,8.8185,8.923,7.9516,9.4139,7.1954,9.5897
10.845,11.448,10.121,10.89,9.7089,9.529,8.7045,10.195,7.802,10.274
9.7258,10.298,9.0784,9.7533,8.7201,8.5553,7.82,9.1472,7.0076,9.2178
10.947,11.523,10.428,11.08,9.73,9.8048,8.7881,10.414,7.9305,10.521
10.954,11.537,10.451,11.114,9.7414,9.8282,8.8058,10.431,7.9469,10.544
8.7486,9.2828,8.1654,8.7405,7.8542,7.6947,7.0403,8.2338,6.3093,8.2918
7.8591,8.3587,7.3623,7.8413,7.055,6.9342,6.3215,7.3743,5.6948,7.4796
7.1046,7.5005,6.7507,7.0795,6.3359,6.3502,5.7233,6.7056,5.2207,6.8391
10.285,10.833,9.8319,10.43,9.1468,9.2459,8.2676,9.7691,7.4783,9.9293
12.801,13.5,11.951,12.928,11.45,11.244,10.289,12.059,9.1902,12.116
11.99,12.652,11.183,12.067,10.714,10.543,9.633,11.285,8.6067,11.34
10.632,11.235,9.923,10.681,9.5193,9.349,8.5343,9.9944,7.6545,10.07
10.289,10.88,9.5982,10.343,9.2184,9.043,8.2743,9.6713,7.3956,9.7509
8.3289,8.859,7.8133,8.3368,7.4747,7.3608,6.7141,7.816,6.0379,7.9329
9.0048,9.4908,8.561,9.0359,8.0135,8.0742,7.2245,8.5421,6.5447,8.6577
10.177,10.757,9.4954,10.227,9.1137,8.951,8.1724,9.561,7.3238,9.6475
9.805,10.381,9.1515,9.8303,8.7845,8.6145,7.8757,9.2207,7.0645,9.2865
10.946,11.524,10.438,11.105,9.7319,9.8104,8.789,10.407,7.9459,10.519
7.5945,8,7.2235,7.5709,6.768,6.8576,6.0786,7.1893,5.5308,7.3348
8.6987,9.1522,8.3208,8.8005,7.7229,7.8576,6.9803,8.2121,6.3282,8.4331
6.7007,7.1434,6.287,6.6891,6.0055,5.931,5.3795,6.2774,4.8592,6.3877
9.1516,9.6514,8.7013,9.181,8.1415,8.194,7.3473,8.6858,6.6479,8.7834
8.113,8.5461,7.7497,8.1436,7.2215,7.3354,6.5015,7.6747,5.8993,7.8563
7.3277,7.7309,6.9748,7.3168,6.5318,6.5823,5.8789,6.9343,5.3435,7.0603
10.812,11.432,10.099,10.876,9.6746,9.5115,8.6964,10.166,7.7841,10.239
11.4,12.001,10.881,11.627,10.12,10.219,9.1701,10.831,8.2708,10.986
5.196,5.5397,4.9778,5.1279,4.6597,4.6825,4.1744,4.8782,3.8031,5.0175
9.9775,10.556,9.3212,9.9994,8.9506,8.7767,8.0236,9.3861,7.1915,9.4633
