0.087893106,0.27181286,0.2654094,0.2448045,0.23276407,0.08069617,0.2832485,0.2527837,0.08144194,0.20793565,0.18144892,0.17376368,0.108999915,0.22237763,0.17140757,0.13007647,0.189578,0.011023162,0.20840743,0.18501173,0.16069248,0.27759025,0.29364437,0.31157735,0.40592483,0.26085174,0.089271635,0.18993476,0.2246273,0.28934374,0.3301215,0.20630023,0.2597703,0.1487397,0.23836167,0.32819998,0.25359848,0.16911472,0.10827776,0.2743197,0.18359557,0.21412401,0.14190985,0.25172898,0.1535905,0.17622836,0.27504402,0.2333325,0.2918486,0.3000681,0.2503449,0.2527484,0.2619311,0.15798016,0.30908188,0.2171888,0.27579403,0.25655466,0.32723036,0.30855343,0.13520013,0.30221418,0.17464893,0.40377423,0.3036042,0.31093264,0.15014397,0.17080383,0.2620833,0.20686921,0.1334011,0.09214532,0.3629515,0.31429654,0.19298095,0.073357716,0.17735817,0.13230568,0.14950104,0.22746177,0.2935444,0.12637265,0.27991697,0.3790245,0.14997345,0.29069155,0.18553053,0.43683982,0.12613359,0.26084825,0.13747925,0.08496582,0.1869801,0.31823632,0.13192497,0.16260633,0.10537685,0.33816046,0.03246588,0.072714016,0.24569808,0.25954518,0.19863276,0.18600811,0.10337352,0.0534185,0.1424645,0.06453636,0.17777206,0.35673502,0.31194678,0.16725917,0.26497704,0.221317,0.12418031,0.3102381,0.25103587,0.17396563,0.30399853,0.28434688,0.11961097,0.31662825,0.19297361,0.18233307,0.23299369,0.18715681,0.2502641,0.20059945,0.3465192,0.2543338,0.21428797,0.20046419,0.24194443,0.21091223,0.24659927,0.18519412,0.25642964,0.07411123,0.18816349,0.23309623,0.22890885,0.25716147,0.17477,0.29971218,0.41185933,0.23100491,0.15343675,0.16105735,0.11277901,0.23106644,0.21582012
0.15682699,0.27754456,0.09841663,0.33850592,0.2756406,0.39819556,0.1651126,0.18669169,0.18543948,0.19235672,0.17738278,0.17134273,0.14789367,0.26268956,0.32470727,0.354192,0.23879184,0.20557374,0.08363543,0.29360262,0.36375514,0.2584127,0.043873306,0.21614818,0.3783643,0.30882028,0.21895958,0.20701142,0.21885456,0.094351806,0.07231133,0.31173488,0.13495564,0.1927161,0.19577448,0.17535304,0.070844494,-0.0049349717,0.106935844,0.17908698,0.16571912,0.14720795,0.14067659,0.058494817,0.39051262,0.12206207,0.29953247,0.23005328,0.36434686,0.11078696,0.33404425,0.158985,0.20526709,0.13613303,0.2599648,0.3357462,0.2335017,0.20491281,0.23407167,0.22892305,0.29452357,0.22157241,-0.101665094,0.090743296,0.20397292,0.12439872,0.30192935,0.32739535,0.21935286,0.060777623,0.12603982,0.28062153,0.25166556,0.12784092,0.29381692,0.21031864,0.2272902,0.20913126,0.30834216,0.08652259,0.31879607,0.26378778,0.16593511,0.34377664,0.09373926,0.23773669,0.23686653,0.24363187,0.28864816,0.27371138,0.29397967,0.3068781,0.2632406,0.19427,0.26905566,0.17797671,0.1531863,0.22961959,0.14008528,0.084553085,0.31599295,0.19462816,0.2087463,0.20536274,0.25995046,0.3048493,0.24966796,0.17810315,0.13460058,0.30708498,0.25113872,0.22595462,0.16129057,0.21756072,0.13744485,0.11590443,0.27936795,0.29917637,0.26292554,0.30590552,0.1717323,0.2057105,0.38735703,0.26508346,0.20327726,0.25039583,0.21396185,0.265978,0.18106805,0.13550422,0.20065026,0.21164916,0.20703106,0.1807872,0.045029208,0.37282413,0.27529058,0.2042577,0.17986043,0.26255676,0.3184813,0.24639212,0.04744726,0.1476834,0.21147574,0.21378781,0.12091931,0.29052594,0.3018877,0.22271937,0.19744489
0.0813996,0.3291545,0.100838326,0.07840661,0.16493268,0.22052072,0.07341457,0.35983494,0.14718057,0.33866587,0.1487164,0.25991416,0.3471921,0.20007658,0.2930297,0.28122467,0.21892355,0.2312152,0.26008108,0.13157366,0.33966833,0.2046998,0.24522822,0.29273808,0.29098803,0.26266274,0.006203066,0.13903557,0.17202787,0.17617267,0.2905375,0.21082766,0.16960447,0.21333598,0.28355667,0.3235336,0.19804308,0.15404692,0.20545976,0.19463058,0.2990463,0.1641068,0.21870661,0.10856844,0.28258383,0.2839041,0.30522507,0.14589038,0.20237842,0.24419127,0.28435832,0.22155641,0.1787645,0.1225108,0.31663847,0.1963537,0.19809335,0.124448545,0.13409121,0.33111566,0.14084597,0.09185378,0.09071266,0.2283189,0.28689662,0.105678335,0.21657078,0.31052685,0.286385,0.32904816,0.23989268,-0.09632658,0.028059468,0.3041962,0.22320546,0.13395083,0.24748419,0.35877135,0.26620165,0.24073575,0.25223878,0.09947566,0.28698337,0.3077632,0.030118179,0.10738088,0.24068925,0.14460433,0.22291034,0.22415903,0.25628883,0.33368054,0.2490863,0.1404399,0.16573037,0.34991217,0.17008711,0.339751,0.24166542,0.28409225,0.31110165,0.19056231,0.072324656,0.22613063,0.2939402,0.29748085,0.30573288,0.26602522,0.1801283,0.13696013,0.20006806,0.30090806,0.26067474,0.11666991,0.19824658,0.12443676,0.12239845,0.3498248,0.31937692,0.12894657,0.059277847,0.16818129,0.16397643,-0.00564171,0.2563216,0.2036195,0.20606075,0.1251398,0.15846935,0.0073991595,0.2533657,0.38327786,0.11298471,0.2252738,0.25136513,0.3146773,0.26728672,0.33356407,0.13573457,0.35365665,0.29895502,0.12989433,0.12565406,0.10231766,0.1658979,0.27782187,0.2214043,0.32545316,0.18440971,0.17619003,0.25636572
0.14756364,0.20360893,0.14390476,0.20968269,0.118422784,0.26210555,0.056761708,0.3479782,0.18093278,0.2526751,0.24658854,0.21956609,0.22238,0.30987698,0.28736162,0.3423301,0.29030114,0.26219067,0.15299371,0.13513842,0.13954186,0.31127194,0.30176353,0.21858692,0.0736596,0.22178519,0.1999979,0.32101917,0.20729838,0.31295714,0.17808528,0.2569518,0.27261677,0.25303596,0.15780993,0.15403691,0.069099374,0.11729643,0.23523366,0.10355964,0.28354347,0.35588986,0.21046291,0.0952357,0.2724383,0.3907452,0.24273175,0.15396136,0.4021042,0.19373031,0.18899451,0.14699274,0.22035198,0.09595966,0.24373457,0.30436304,0.15136956,0.15731987,0.30292198,0.036440946,0.28871053,0.044273064,0.17983389,0.1305818,0.38171434,0.22423957,0.17951171,0.17018789,0.24139562,0.3808673,0.12482174,0.17569248,0.20901415,0.13074216,0.3456662,0.22488855,0.18661414,0.12104149,0.23456597,0.20870927,0.37211394,0.05327656,0.2132869,0.3524917,0.07821795,0.20553458,0.24071223,0.17530209,0.21828754,0.119987234,0.32432038,0.27948755,0.17262027,0.16080222,0.059836358,0.26963004,0.2467874,0.3343898,0.301718,0.049412515,0.11642118,0.15214333,0.3034802,0.49149826,0.129196,0.27666318,0.15569665,0.21234606,0.07147686,0.2340557,0.2592258,0.29772863,0.18907407,0.21808492,0.19600491,0.26873118,0.09624998,0.008832778,0.21719669,0.14035568,0.2975227,0.20691781,0.2638567,0.14982,0.3180425,0.19839789,0.26047418,0.27122113,0.24217133,0.19510244,0.23445152,0.36817336,0.17686318,0.25042313,0.21468939,0.20015381,0.23595275,0.18632963,0.15444292,0.208659,0.31921405,0.1774319,0.1643861,0.3199588,0.12052166,0.1783838,0.2631585,0.18572707,0.17509374,0.38112813,0.16294208
0.1562929,0.34469727,0.1852897,0.2140318,0.15486705,0.22233485,0.18509519,0.2317742,0.20142333,0.34488028,0.2515476,0.21712565,0.21976903,0.26249227,0.18885736,0.36996967,0.2652771,0.08397711,0.13727377,0.14950292,0.26880658,0.29267237,0.15427068,0.26174882,0.09828753,0.27187106,0.1714482,0.24952629,0.30477074,0.14608024,0.14493562,0.19232866,0.36997798,0.31211206,0.35809776,0.2219636,0.14926413,0.22994253,0.26001734,0.10003122,0.26428476,0.17461376,0.25531855,0.06553745,0.31351843,0.18396394,0.03653913,0.1908993,0.1159497,0.28377086,0.21356593,0.3008252,0.36899373,0.33627608,0.22905068,0.2548925,0.30046698,0.23005418,0.10870503,0.14792562,0.37355736,0.071534246,0.06359929,0.1852181,0.10433554,0.31787908,0.36776108,0.28648704,0.047909893,0.16660689,0.14489806,0.17294686,0.28264666,0.1767047,0.18945877,0.36299598,0.3050568,0.25269288,0.2010059,0.25285047,0.20682792,0.11569979,0.193085,0.30880886,0.14677016,0.102669396,0.26466793,0.20097508,0.26676497,0.2677797,0.23917037,0.2538549,0.08332923,0.105567314,0.1926789,0.3149639,0.08941345,0.4312238,0.19066131,0.08336754,0.12199212,0.28763366,0.16243552,0.2975096,0.42462143,0.1838431,0.26795188,0.23524615,0.14080854,0.1398715,0.12843421,0.31756318,0.329636,0.22216156,0.148793,0.22555597,0.26704523,0.20300697,0.2649889,0.040897347,-0.07280691,0.3167819,0.38057205,0.17516388,0.19987042,0.20110984,0.23377125,0.21717873,0.2896445,0.11716485,0.3790303,0.30821538,0.13502082,0.21048476,0.25406525,0.42386597,0.13015394,0.27085713,0.2976719,0.12628196,0.23892231,0.3225403,0.2560105,0.28169575,0.14207587,0.18798275,0.15847974,0.11626134,0.112986475,0.1561368,0.0971094
0.45323676,0.21166466,0.088248484,0.27900654,0.3118956,0.18915382,0.16783382,0.5350848,0.31424987,0.19753473,0.20334324,0.21254632,0.2563198,0.28029764,0.2575143,0.1866469,0.18641865,0.17410405,0.17875908,0.14160177,0.255086,0.13440625,0.14026314,0.35651857,0.19223034,0.21889557,0.21355154,0.31804976,0.103262626,0.35134053,0.18987536,0.14445822,0.2933981,0.30072516,0.18370333,0.20911174,0.10780663,0.16816303,0.3418646,0.09148395,0.26304445,0.1565163,0.17808285,0.15906397,0.29417938,0.20775782,0.19927128,0.1999397,0.13344802,0.18417974,0.28954357,0.2488501,0.17949899,0.2020885,0.04995873,0.1618524,0.21994059,-0.053288322,0.2823343,0.3763479,0.33434826,0.116523124,0.09267227,0.26190704,0.19870092,0.14916568,0.36535072,0.22822858,0.3045849,0.29827073,0.1349178,0.2590105,0.20860752,0.091399394,0.1917168,0.09086389,0.116862305,0.10217157,0.27041614,0.23487253,0.30677187,0.18891364,0.18246408,0.40371168,0.2765708,0.2595461,0.28383943,0.20890275,0.23644815,0.17869109,0.124599665,0.13732322,0.32423088,0.13852952,0.14958164,0.35385758,0.1335469,0.15639351,0.1959487,0.2776697,0.25812054,0.19089168,0.28474072,0.15315893,0.3942702,0.1556609,0.42746562,0.19372632,0.1776704,0.04684062,0.2962538,0.16089904,0.24958485,0.28044972,0.1061152,0.1877876,0.14845571,0.22701955,0.1290493,0.08389527,0.17112832,0.250479,0.33989593,0.061674006,0.29079422,0.16108318,0.21795465,0.33525524,0.16368696,0.1349162,0.23777042,0.27627409,0.18942897,0.14909513,0.13968267,0.36202475,0.30812228,0.16513592,0.19180429,0.28144228,0.40745717,0.20618227,0.24056798,0.25060812,0.25215548,0.17619246,-0.056684818,0.16271517,0.12927978,0.27539453,0.17226169
0.12081451,0.23872745,0.21664202,0.17270797,0.20731184,0.1373845,0.2662959,0.1800758,0.17442326,0.22158486,0.27437076,0.3359608,0.25407258,0.33119813,0.31106356,0.15717207,0.09691749,0.029977394,0.26041868,0.2602094,0.11516765,0.25670314,0.29297572,0.211242,0.17128573,0.27087548,0.35780823,0.29298764,0.2334616,0.110942945,0.1689717,0.20935151,-0.06100207,0.08522328,0.19563879,0.24831016,0.27848914,0.30157623,0.27485028,0.18376307,0.17834572,0.3018489,0.3014199,0.21800788,0.20262296,0.23305236,0.27002144,0.24580961,0.16612852,0.13415545,0.30903813,0.1890009,0.12738004,0.118506,0.0022724152,0.2843521,0.08691888,0.091009855,0.24885282,0.18190876,0.14149696,0.31924304,0.15311167,0.21638542,0.18453202,0.32901832,0.22517551,0.21560137,0.22865306,0.12094766,0.17818539,0.15233152,0.20499429,0.177713,0.19521515,0.13545556,0.31946552,0.3371709,0.06776488,0.118204385,0.2700096,0.17230624,0.29415035,0.16590741,0.35470656,0.15985174,0.16157748,0.24068931,0.33352685,0.26808408,0.11830261,0.24611862,0.32156432,0.13622206,0.21777545,0.024984334,0.3102766,0.1631573,0.2060729,0.2789575,0.22107747,0.16923332,0.31381568,0.3863523,0.24588837,0.16109613,0.14035736,0.14054081,0.054729525,0.18387069,0.15136532,0.16235599,0.24305922,0.36764517,0.27596927,0.25807548,0.28977206,0.1572086,0.46843567,0.1497398,0.12607646,0.13655195,0.13800374,0.19523619,0.15184961,0.32648587,0.25140405,0.18767035,0.14548038,0.27630228,0.27330682,0.1932085,0.3415738,0.24268219,0.26508176,0.14550127,0.17961855,0.19054146,0.3705105,0.40222594,0.106843024,0.16373718,0.23940971,0.21185485,0.30844754,0.2328039,0.081434384,0.18338642,0.16421905,0.13311869,0.23869029
0.36169022,-0.10513617,0.5107029,0.06292121,0.296247,0.09056112,0.42342666,-0.0040877396,0.16325743,0.20838606,0.20232321,0.17555852,0.068889245,0.3215392,0.18791133,0.2030598,0.12930639,0.18969758,0.17351644,0.1807359,0.15191598,0.23634553,0.119196914,0.14630528,0.16989537,0.23807892,0.12226447,0.1751399,0.19074905,0.2405327,0.19540977,0.16987182,0.23005724,0.12266451,0.27254468,0.29602754,0.14687808,0.1394671,0.14469391,0.29491815,0.23925333,0.20835334,-0.035060674,0.27059284,0.2786031,0.15195666,0.11825121,0.30782628,0.18632033,0.2985382,0.22213036,0.27075094,0.0016785652,0.27754402,0.23592019,0.15900727,0.14075607,0.26176128,0.15634823,0.21486579,0.2156726,0.047107656,0.16880253,0.25704092,0.19775501,0.2175289,0.09410917,0.101181015,0.1990908,0.13984293,0.23323964,0.28885534,0.08070102,0.15088013,0.31994805,0.20923325,0.10609065,0.23767437,0.20322235,0.21185537,0.15077925,0.124001846,0.13099258,0.28131476,0.3412492,0.10683423,0.317946,0.18271908,0.39674982,0.18878512,0.347694,0.24693234,0.35937995,0.20299365,0.25001788,0.0123207085,0.2955837,0.056621164,0.21375635,0.17992142,0.26128405,0.007518005,0.2573156,0.10309397,0.1487808,0.07883707,0.16394249,0.17368867,0.21149054,0.32817787,0.24988542,0.10872228,0.19358844,0.12018075,0.14829443,0.2533704,0.19449043,0.21170983,0.3865974,0.15953341,0.16224913,0.29866037,0.26286274,0.15331008,0.27855846,0.038647097,0.1840092,0.06579678,0.08306579,0.3682548,0.15804644,0.1645463,0.291648,0.2188925,0.2844925,0.10062773,0.14241597,0.21336007,0.17912419,0.37319943,0.07382249,0.37367603,0.36078748,0.18919957,0.25189847,0.28584033,0.23385705,0.21466711,0.15726064,0.27513137,0.23386098
0.1824261,0.3454137,0.21413158,0.18405887,0.34019876,0.2190014,0.0945727,0.3847384,0.29220843,0.33539018,0.16086064,0.1672273,0.11263363,0.1305655,0.34560758,0.38856244,0.24746042,0.14638592,0.06507372,0.12940961,0.39699593,0.15536706,0.22278894,0.30332682,0.19910145,0.16010424,0.20446727,0.18146133,0.095458165,0.3671482,0.036982894,0.26211545,0.10491145,0.2917706,0.21104276,0.23218995,0.06624054,0.15951274,0.37753493,0.18187158,0.18294777,0.23755114,0.28282917,0.0532963,0.24758059,0.30223274,0.13554887,0.27446172,0.18888275,0.26502436,0.24224749,0.26967195,0.25294387,0.22211783,0.15204726,0.2991928,0.2823952,0.2723232,0.36214593,0.10394783,0.18252598,0.3711451,0.24065323,0.1722501,0.19637653,0.13774341,0.34330946,0.28668204,0.15469627,0.27775583,0.25134498,0.16876881,0.24283287,0.1573542,0.055521175,0.15463218,0.087200455,0.10987903,0.22309797,0.10434494,0.19974835,0.17096056,0.26026994,0.39684314,0.19471054,0.11865143,0.3446038,0.10904085,0.18947129,0.14232594,0.28273836,0.28968146,0.39374477,0.19346853,0.21607794,0.40873405,0.114334226,0.23842531,0.19229823,0.08949906,0.102383025,0.19989307,0.1973186,0.19678319,0.23382553,0.2613861,0.2261521,0.13378137,0.24127601,0.23790859,0.23487939,0.1879552,0.0862058,0.15108638,0.3886993,0.18967238,0.17251779,0.17804784,0.3655522,0.12338481,0.26251087,0.25159532,0.28327382,0.14959638,0.23778498,0.2623063,0.27046657,0.133222,0.26510757,0.1646479,0.22761387,0.21835281,0.060435154,0.06254384,0.074000075,0.23041414,0.3204345,0.3452301,0.28884086,0.19012819,0.20263249,0.13071376,0.2767806,0.14195503,0.2759568,0.27716,0.39612985,0.22313769,0.015632773,0.109801605,0.22512242
0.33374768,0.17328519,0.20818713,0.26287213,0.20416833,0.22995386,0.09296552,0.37051776,0.30404788,0.23024654,0.059082143,0.1318506,0.14834046,0.19466276,0.19795956,0.25564954,0.3385522,0.12691686,0.33130002,0.1752277,0.23421694,0.20818815,0.06972501,0.37611923,0.33004558,0.15108582,0.07428943,0.27120683,0.2682799,0.21972564,0.33716884,0.2071116,0.20353599,0.2131643,0.25774172,0.100354716,0.044819877,0.095624216,0.24912459,0.068449736,0.1390263,0.15236074,0.077990085,0.18444282,0.49197617,0.41086715,0.175025,0.03735951,0.14300734,0.22659701,0.307399,0.2506131,0.06585701,0.38249847,0.24171965,0.21634445,0.27180165,0.17787853,0.33043852,0.19523022,0.40734062,0.3345631,0.28818002,0.048641723,0.20683424,0.301201,0.22841875,0.4470755,0.18335584,0.24630255,0.23043402,0.20914994,0.053766318,0.19778968,0.2766562,0.3579934,0.23595817,0.16563019,0.20340951,0.27466303,0.24548087,0.2568899,0.2702026,0.3232932,0.16870855,0.15408616,0.11040892,0.15145622,0.30358002,0.26504883,0.2720682,0.2774518,0.38556966,-0.072436176,0.027368115,0.21817082,0.002432473,0.17502417,0.26175505,0.2719882,0.28412515,0.37790087,0.30860114,0.27292228,0.30470297,0.33268276,0.18551116,0.13879877,0.15126306,0.23821184,0.2889194,0.27285928,0.09572051,0.046426818,0.014485932,0.09729513,0.22946082,0.11166543,0.27295327,0.14581847,0.22657694,0.31438646,0.049057517,0.17242725,0.30526894,0.29899788,0.013868947,0.22424087,0.2365943,0.21632868,0.2540485,0.3419582,0.2465386,0.15854068,0.04402005,0.21653761,0.23043114,0.33896402,0.1946434,0.17915264,0.39186773,0.24888296,0.23221613,0.2431243,0.11457607,0.08579152,0.27181068,0.13295202,0.30057612,0.10984175,0.19815496
